"题目"，"朝代"，"作者"，"内容"
"夜集叹乖诗","南北朝","谢惠连","诗人咏踟蹰，骚者歌离别。诚哉曩日欢，展矣今夕切。吾生赴遥命，质明即行辙。在贫故宜言，赠子保温惠。曷用书诸绅，久要亮有誓。"
"夜集作离合诗","南北朝","谢惠连","四坐宴嘉宾，一客自远臻。九言何所戒，十善故宜遵。"
"诗","南北朝","谢惠连","有客被褐前，投心自询写。自言擅声名，不谢嬴甘贾。臧否同消灭，谁能穷薪火。郦生无文章，西施整妖冶。胡为空耿介，悲哉君志珼。"
"诗","南北朝","谢惠连","夕坐苦多虑，行歌践闺中。房栊引倾月，步檐结春风。"
"诗","南北朝","谢惠连","挂鞍长林侧，饮马修川湄。"
"前缓声歌","南北朝","谢惠连","羲和纤阿去嵯峨。睹物知命。使余转欲悲歌。忧戚人心胸。处山勿居峰。在行勿为公。居峰大阻锐。为公遇谗蔽。雅琴自疏越。雅韵能扬扬。滑滑相混同。终始福禄丰。"
"秋怀诗","南北朝","谢惠连","平生无志意，少小婴忧患。如何乘苦心，矧复值秋晏。皎皎天月明，奕奕河宿烂。萧瑟含风蝉，寥唳度云雁。寒商动清闺，孤灯暧幽幔。耿介繁虑积，展转长宵半。夷险难豫谋，倚伏昧前算。虽好相如达，不同长卿慢。颇悦郑生偃，无取白衣宦。未知古人心，且从性所玩。宾至可命觞，朋来当染翰。高台骤登践，清浅时陵乱。颓魄不再圆，倾羲无两旦。金石终销毁，丹青暂雕焕。各勉玄发欢，无贻白首叹。因歌遂成赋，聊用布亲串。"
"秋胡行 其一","南北朝","谢惠连","春日迟迟，桑何萋萋。红桃含夭，绿柳舒荑。邂逅粲者，游渚戏蹊。华颜易改，良愿难谐。"
"秋胡行 其二","南北朝","谢惠连","系风捕影，诚知不得。念彼奔波，意虑回惑。汉女倏忽，洛神飘扬。空勤交甫，徒劳陈王。"
"顺东西门行","南北朝","谢惠连","哀朝菌。闵颓力。迁化常然焉肯息。及壮齿。遇世直。酌酩华堂集亲识。舒情尽欢遣凄恻。"
"捣衣诗","南北朝","谢惠连","衡纪无淹度，晷运倏如催。白露滋园菊，秋风落庭槐。肃肃莎鸡羽，烈烈寒螀啼。夕阴结空幕，宵月皓中闺。美人戒裳服，端饰相招携。簪玉出北房，鸣金步南阶。櫩高砧响发，楹长杵声哀。微芳起两袖，轻汗染双题。纨素既已成，君子行未归。裁用笥中刀，缝为万里衣。盈箧自余手，幽缄俟君开。腰带准畴昔，不知今是非。"
"离合诗二首 其一","南北朝","谢惠连","放棹遵遥途，方与情人别。啸歌亦何言，肃尔凌霜节。"
"离合诗二首 其二","南北朝","谢惠连","夫人皆薄离，二友独怀古。思笃子衿诗，山川何足苦。"
"读书诗","南北朝","谢惠连","贲园奚足慕，下帷故宜遵。山成由一篑，崇积始微尘。虞轩虽眇莽，颜隰亦何人。"
"猛虎行","南北朝","谢惠连","贫不攻九嶷玉。倦不憩三危峰。九嶷有惑号。三危无安容。美物标贵用。志士励奇踪。如何只远役。王命宜肃恭。伐鼓功未著。振旅何时从。猛虎潜深山。长啸自生风。人谓客行乐。客行苦心伤。"
"喜雨诗","南北朝","谢惠连","朱明振炎气，溽暑扇温飙。羡彼明月辉，离毕经中宵。思此西郊云，既雨盈崇朝。上天悯憔悴，商羊自吟谣。"
"塘上行","南北朝","谢惠连","芳萱秀陵阿，菲质不足营。幸有忘忧用，移根托君庭。垂颖临清池，擢彩仰华甍。沾渥云雨润，葳蕤吐芳馨。愿君眷倾叶，留景惠馀明。"
"豫章行","南北朝","谢惠连","轩帆溯遥路，薄送瞰遐江。舟车理殊缅，密友将远从。九里乐同润，二华念分峰。集欢岂今发，离叹自古钟。促生靡缓期，迅景无迟踪。缁发迫多素，憔悴谢华葑。婉娩寡留晷，窈窕闭淹龙。如何阻行止，愤愠结心胸。既微达者度，欢戚谁能封。愿子保淑慎，良讯代徽容。"
"燕歌行","南北朝","谢惠连","四时推迁迅不停。三秋萧瑟叶辞茎。飞霜被野雁南征。念君客游羁思盈。何为淹留无归声。爱而不见伤心情。朝日潜辉华灯明。林鹊同栖渚鸿并。接翮偶羽依蓬瀛。仇依旅类相和鸣。余独何为志无成。忧缘物感泪沾缨。"
"鞠歌行","南北朝","谢惠连","翔驰骑。千里姿。伯乐不举谁能知。南荆璧。万金赀。卞和不斫与石离。年难留。时易陨。厉志莫赏徒劳疲。沮齐音。溺赵吹。匠石善运郢不危。古绵眇。理参差。单心慷慨双泪垂。"
"早梅诗","南北朝","谢燮","迎春故早发，独自不疑寒。畏落众花后，无人别意看。"
"代葛沙门妻郭小玉作诗二首 其二","南北朝","鲍令晖","君子将遥役，遗我双题锦。临当欲去时，复留相思枕。题用常著心，枕以忆同寝。行行日已远，转觉思弥甚。"
"代葛沙门妻郭小玉作诗二首 其一","南北朝","鲍令晖","明月何皎皎，垂幌照罗茵。若共相思夜，知同忧怨晨。芳华岂矜貌，霜露不怜人。君非青云逝，飘迹事咸秦。妾持一生泪，经秋复度春。"
"古意赠今人诗","南北朝","鲍令晖","寒乡无异服，衣毡代文练。日月望君归，年年不解綖。荆扬春早和，幽冀犹霜霰。北寒妾已知，南心君不见。谁为道辛苦，寄情双飞燕。形迫杼煎丝，颜落风催电。容华一朝尽，惟馀心不变。"
"题书后寄行人诗","南北朝","鲍令晖","自君之出矣，临轩不解颜。砧杵夜不发，高门昼恒关。帐中流熠耀，庭前华紫兰。物枯识节异，鸿来知客寒。游用暮冬尽，除春待君还。"
"拟青青河畔草诗","南北朝","鲍令晖","袅袅临窗竹，蔼蔼垂门桐。灼灼青轩女，泠泠高堂中。明志逸秋霜，玉颜掩春红。人生谁不别，恨君早从戎。鸣弦惭夜月，绀黛羞春风。"
"拟客从远方来诗","南北朝","鲍令晖","客从远方来，赠我漆鸣琴。木有相思文，弦有别离音。终身执此调，岁寒不改心。愿作阳春曲，宫商长相寻。"
"近代杂歌 浔阳乐","南北朝","鲍令晖","稽亭故人去，九里新人还。送一便迎两，无有暂时闲。"
"估客乐 其二","南北朝","释宝月","有信数寄书，无信心相忆。莫作瓶落井，一去无消息。"
"近代吴歌 上声","南北朝","鲍令晖","留衫绣两裆，迮置罗裳里。微步动轻尘，罗衣随风起。"
"近代吴歌 前溪","南北朝","鲍令晖","黄茑结蒙茏，生在洛溪边。花落逐流去，何见逐流还。"
"寄行人诗","南北朝","鲍令晖","桂吐两三枝，兰开四五叶。是时君不归，春风徒笑妾。"
"三日诗","南北朝","鲍照","气暄动思心，柳青起春怀。时艳怜花药，服净悦登台。提觞野中饮，爱心烟未开。露色染春草，泉源洁冰苔。泥泥濡露条，袅袅承风栽。凫雏掇苦荠，黄鸟衔樱梅。解衿欣景预，临流竞覆杯。美人竟何在，浮心空自摧。"
"三日游南苑诗","南北朝","鲍照","采苹及华月，追节逐芳云。腾茜溢林疏，丽日晔山文。清潭圆翠会，花薄缘绮纹。合樽遽景斜，折荣吝组芬。"
"上浔阳还都道中作诗","南北朝","鲍照","昨夜宿南陵，今旦入芦洲。客行惜日月，崩波不可留。侵星赴早路，毕景逐前俦。鳞鳞夕云起，猎猎晚风遒。腾沙郁黄雾，翻浪扬白鸥。登舻眺淮甸，掩泣望荆流。绝目尽平原，时见远烟浮。倏忽坐还合，俄思甚兼秋。未尝违户庭，安能千里游。谁令乏古节，贻此越乡忧。"
"与伍侍郎别诗","南北朝","鲍照","民生如野鹿，知爱不知命。饮龁具攒聚，翘陆欻惊迸。伤我慕类心，感尔食苹性。漫漫鄢郢途，渺渺淮海径。子无金石质，吾有犬马病。忧乐安可言，离会孰能定。钦哉慎所宜，砥德乃为盛。贫游不可忘，久交念敦敬。"
"与荀中书别诗","南北朝","鲍照","劳舟厌长浪，疲旆倦行风。连翩感孤志，契阔伤贱躬。亲交笃离爱，眷恋置酒终。敷文勉征念，发藻慰愁容。思君吟涉洧，抚己谣渡江。惭无黄鹤翅，安得久相从。愿遂宿知意，不使旧山空。"
"与谢尚书庄三联句","南北朝","鲍照","霞辉兮涧朗。日静兮川澄。风轻桃欲开。露重兰未胜。水光溢兮松雾动。山烟叠兮石露凝。掩映晨物彩。连绵夕羽兴。"
"山行见孤桐诗","南北朝","鲍照","桐生丛石里，根孤地寒阴。上倚崩岸势，下带洞阿深。奔泉冬激射，雾雨夏霖浮。未霜叶已肃，不风条自吟。昏明积苦思，昼夜叫哀禽。弃妾望掩泪，逐臣对抚心。虽以慰单危，悲凉不可任。幸愿见雕斫，为君堂上琴。"
"中兴歌十首 其一","南北朝","鲍照","千冬迟一春，万夜视朝日。生平值中兴，欢起百忧毕。"
"中兴歌十首 其六","南北朝","鲍照","北出湖边戏，前还苑中游。飞縠绕长松，驰管逐波流。"
"中兴歌十首 其五","南北朝","鲍照","三五容色满，四五妙华歇。已输春日欢，分随秋光没。"
"中兴歌十首 其三","南北朝","鲍照","碧楼含夜月，紫殿争朝光。彩墀散兰麝，风起自生芳。"
"中兴歌十首 其四","南北朝","鲍照","白日照前窗，玲珑绮罗中。美人掩轻扇，含思歌春风。"
"中兴歌十首 其二","南北朝","鲍照","中兴太平运，化清四海乐。祥景照玉台，紫烟游凤阁。"
"中兴歌十首 其九","南北朝","鲍照","襄阳是小地，寿阳非帝城。今日中兴乐，遥冶在上京。"
"中兴歌十首 其八","南北朝","鲍照","穷泰已有分，寿夭复属天。既见中兴乐，莫持忧自煎。"
"中兴歌十首 其十","南北朝","鲍照","梅花一时艳，竹叶千年色。愿君松柏心，采照无穷极。"
"中兴歌十首 其七","南北朝","鲍照","九月秋水清，三月春花滋。千金逐良日，皆竞中兴时。"
"从过旧宫诗","南北朝","鲍照","肃装属云旅，奉靷承末涂。严恭履桑梓，加敬览枌榆。灵命蕴川渎，帝宝伏篇图。虎变由石纽，龙翔自鼎湖。功冠生民始，道妙神器初。宫陛留前制，歌思溢今衢。馀祥见云物，遗像存陶渔。泉流信清泌，原野实甘荼。岂伊爱酆鄗，天险兼上腴。东秦邦北门，非亲谁克居。仁声日月懋，惠泽云雨敷。卢令美何歇，唐风久不渝。微臣逢世庆，征赋备人徒。空费行苇德，采束谢生刍。"
"从临海王上荆初发新渚诗","南北朝","鲍照","客行有苦乐，但问客何行。扳龙不待翼，附骥绝尘冥。梁圭分楚牧，羽鹢指全荆。云舻掩江汜，千里被连旌。戾戾旦风遒，嘈嘈晨鼓鸣。收缆辞帝郊，扬棹发皇京。狐兔怀窟志，犬马恋主情。抚襟同太息，相顾俱涕零。奉役途未启，思归思已盈。"
"从拜陵登京岘诗","南北朝","鲍照","孟冬十月交，杀盛阴欲终。风烈无劲草，寒甚有凋松。军井冰昼结，士马毡夜重。晨登岘山首，霜雪凝未通。息鞍循陇上，支剑望云峰。表里观地险，升降究天容。东岳覆如砺，瀛海安足穷。伤哉良永矣，驰光不再中。衰贱谢远顾，疲老还旧邦。深德竟何报，徒令田陌空。"
"从庾中郎游园山石室诗","南北朝","鲍照","荒途趣山楹，云崖隐灵室。冈涧纷萦抱，林障沓重密。昏昏磴路深，活活梁水疾。幽隅秉昼烛，地牖窥朝日。怪石似龙章，瑕璧丽锦质。洞庭安可穷，漏井终不溢。沈空绝景声，崩危坐惊栗。神化岂有方，妙象竟无述。至哉炼玉人，处此长自毕。"
"从登香炉峰诗","南北朝","鲍照","辞宗盛荆梦，登歌美凫绎。徒收杞梓饶，曾非羽人宅。罗景蔼云扃，沾光扈龙策。御风亲列涂，乘山穷禹迹。含啸对雾岑，延萝倚峰壁。青冥摇烟树，穹跨负天石。霜崖灭土膏，金涧测泉脉。旋渊抱星汉，乳窦通海碧。谷馆驾鸿人，岩栖咀丹客。殊物藏珍怪，奇心隐仙籍。高世伏音华，绵古遁精魄。萧瑟生哀听，参差远惊觌。惭无献赋才，洗污奉毫帛。"
"日落望江赠荀丞诗","南北朝","鲍照","旅人乏愉乐，薄暮增思深。日落岭云归，延颈望江阴。乱流灇大壑，长雾匝高林。林际无穷极，云边不可寻。惟见独飞鸟，千里一扬音。推其感物情，则知游子心。君居帝京内，高会日挥金。岂念慕群客，咨嗟恋景沈。"
"月下登楼连句","南北朝","鲍照","仿佛萝月光，缤纷篁雾阴。乐来乱忧念，酒至歇忧心。露入觉牖高，萤蜚测苑深。清气澄永夜，流吹不可临。密峰集浮碧，疏澜道瀛寻。漱玉延幽性，攀桂藉知音。辰意事沦晦，良欢戒勿寝。昭景有遗驷，疏贾无留金。"
"王昭君","南北朝","鲍照","既事转蓬远，心随雁路绝。霜鞞旦夕惊，边笳中夜咽。"
"代升天行","南北朝","鲍照","家世宅关辅，胜带宦王城。备闻十帝事，委曲两都情。倦见物兴衰，骤睹俗屯平。翩翻若回掌，恍惚似朝荣。穷途悔短计，晚志重长生。从师入远岳，结友事仙灵。五图发金记，九籥隐丹经。风餐委松宿，云卧恣天行。冠霞登彩阁，解玉饮椒庭。暂游越万里，少别数千龄。凤台无还驾，箫管有遗声。何时与汝曹，啄腐共吞腥。"
"代少年时至衰老行","南北朝","鲍照","忆昔少年时，驰逐好名晨。结友多贵门，出入富儿邻。绮罗艳华风，车马自扬尘。歌唱青齐女，弹筝燕赵人。好酒多芳气，肴味厌时新。今日每想念，此事邈无因。寄语后生子，作乐当及春。"
"代东门行","南北朝","鲍照","伤禽恶弦惊，倦客恶离声。离声断客情，宾御皆涕零。涕零心断绝，将去复还诀。一息不相知，何况异乡别。遥遥征驾远，杳杳白日晚。居人掩闺卧，行子夜中饭。野风吹秋木，行子心肠断。食梅常苦酸，衣葛常苦寒。丝竹徒满座，忧人不解颜。长歌欲自慰，弥起长恨端。"
"代东武吟","南北朝","鲍照","主人且勿喧，贱子歌一言。仆本寒乡士，出身蒙汉恩。始随张校尉，召募到河源。后逐李轻车，追虏穷塞垣。密途亘万里，宁岁犹七奔。肌力尽鞍甲，心思历凉温。将军既下世，部曲亦罕存。时事一朝异，孤绩谁复论。少壮辞家去，穷老还入门。腰镰刈葵藿，倚杖牧鸡豚。昔如韝上鹰，今似槛中猿。徒结千载恨，空负百年怨。弃席思君幄，疲马恋君轩。愿垂晋主惠，不愧田子魂。"
"代出自蓟北门行","南北朝","鲍照","羽檄起边亭，烽火入咸阳。徵骑屯广武，分兵救朔方。严秋筋竿劲，虏阵精且强。天子按剑怒，使者遥相望。雁行缘石径，鱼贯度飞梁。箫鼓流汉思，旌甲被胡霜。疾风冲塞起，沙砾自飘扬。马毛缩如猬，角弓不可张。时危见臣节，世乱识忠良。投躯报明主，身死为国殇。"
"代北风凉行","南北朝","鲍照","北风凉。雨雪雱。京洛女儿多严妆。遥艳帷中自悲伤。沉吟不语若有忘。问君何行何当归。苦使妾坐自伤悲。虑年至。虑颜衰。情易复。恨难追。"
"代白头吟","南北朝","鲍照","直如朱丝绳，清如玉壶冰。何惭宿昔意，猜恨坐相仍。人情贱恩旧，世议逐衰兴。毫发一为瑕，丘山不可胜。食苗实硕鼠，点白信苍蝇。凫鹄远成美，薪刍前见陵。申黜褒女进，班去赵姬升。周王日沦惑，汉帝益嗟称。心赏犹难恃，貌恭岂易凭。古来共如此，非君独抚膺。"
"代白纻曲二首 其二","南北朝","鲍照","春风澹荡侠思多。天色净绿气妍和。桃含红萼兰紫芽。朝日灼烁发园华。卷幌结帷罗玉筵。齐讴秦吹卢女弦。千金顾笑买芳年。"
"代白纻曲二首 其一","南北朝","鲍照","朱唇动。素腕举。洛阳少童邯郸女。古称渌水今白纻。催弦急管为君舞。穷秋九月荷叶黄。北风驱雁天雨霜。夜长酒多乐未央。"
"代白纻舞歌词四首 其一","南北朝","鲍照","吴刀楚制为佩袆。纤罗雾縠垂羽衣。含商咀徵歌露晞。珠履飒沓纨袖飞。凄风夏起素云回。车怠马烦客忘归。兰膏明烛承夜晖。"
"代白纻舞歌词四首 其四","南北朝","鲍照","池中赤鲤庖所捐。琴高乘去腾上天。命逢福世丁溢恩。簪金藉绮升曲筵。恩厚德深委如山。洁诚洗志期暮年。乌白马角宁足言。"
"代白纻舞歌词四首 其二","南北朝","鲍照","桂宫柏寝拟天居。朱爵文窗韬绮疏。象床瑶席镇犀渠。雕屏匼匝组帷舒。秦筝赵瑟挟笙竽。垂珰散佩盈玉除。停觞不御欲谁须。"
"代白纻舞歌词四首 其三","南北朝","鲍照","三星参差露沾湿。弦悲管清月将入。寒光萧条候虫急。荆王流叹楚妃泣。红颜难长时易戢。凝华结藻久延立。非君之故岂安集。"
"代边居行","南北朝","鲍照","少年远京阳，遥遥万里行。陋巷绝人径，茅屋摧山冈。不睹车马迹，但见麋鹿场。长松何落落，丘陇无复行。边地无高木，萧萧多白杨。盛年日月尽，一去万恨长。悠悠世中人，争此锥刀忙。不忆贫贱时，富贵辄相忘。纷纷徒满目，何关慨予伤。不如一亩中，高会挹清浆。遇乐便作乐，莫使候朝光。"
"代阳春登荆山行","南北朝","鲍照","旦登荆山头，崎岖道难游。早行犯霜露，苔滑不可留。极眺入云表，穷目尽帝州。方都列万室，层城带高楼。奕奕朱轩驰，纷纷缟衣流。日氛映山浦，暄雾逐风收。花木乱平原，桑柘盈平畴。攀条弄紫茎，藉露折芳柔。遇物虽成趣，念者不解忧。且共倾春酒，长歌登山丘。"
"代别鹤操","南北朝","鲍照","双鹤俱起时，徘徊沧海间。长弄若天汉，轻躯似云悬。幽客时结侣，提携游三山。青缴凌瑶台，丹罗笼紫烟。海上悲风急，三山多云雾。散乱一相失，惊孤不得住。缅然日月驰，远矣绝音仪。有愿而不遂，无怨以生离。鹿鸣在深草，蝉鸣隐高枝。心自有所存，旁人那得知。"
"代陆平原君子有所思行","南北朝","鲍照","西上登雀台，东下望云阙。层阁肃天居，驰道直如发。绣甍结飞霞，璇题纳行月。筑山拟蓬壶，穿池类溟渤。选色遍齐代，徵声匝邛越。陈钟陪夕燕，笙歌待明发。年貌不可还，身意会盈歇。蚁壤漏山阿，丝泪毁金骨。器恶含满欹，物忌厚生没。智哉众多士，服理辨昭昧。"
"代陈思王白马篇","南北朝","鲍照","白马骍角弓，鸣鞭乘北风。要途问边急，杂虏入云中。闭壁自往夏，清野径还冬。侨装多阙绝，旅服少裁缝。埋身守汉境，沈命对胡封。薄暮塞云起，飞沙被远松。含悲望两都，楚歌登四墉。丈夫设计误，怀恨逐边戎。弃别中国爱，要冀胡马功。去来今何道，卑贱生所钟。但令塞上儿，知我独为雄。"
"代陈思王京洛篇","南北朝","鲍照","凤楼十二重，四户八绮窗。绣桷金莲花，桂柱玉盘龙。珠帘无隔露，罗幌不胜风。宝帐三千所，为尔一朝容。扬芬紫烟上，垂彩绿云中。春吹回白日，霜歌落塞鸿。但惧秋尘起，盛爱逐衰蓬。坐视青苔满，卧对锦筵空。琴瑟纵横散，舞衣不复缝。古来共歇薄，君意岂独浓。惟见双黄鹄，千里一相从。"
"代夜坐吟","南北朝","鲍照","冬夜沈沈夜坐吟。含声未发已知心。霜入幕。风度林。朱灯灭。朱颜寻。体君歌。逐君音。不贵声。贵意深。"
"代放歌行","南北朝","鲍照","蓼虫避葵堇，习苦不言非。小人自龌龊，安知旷士怀。鸡鸣洛城里，禁门平旦开。冠盖纵横至，车骑四方来。素带曳长飙，华缨结远埃。日中安能止，钟鸣犹未归。夷世不可逢，贤君信爱才。明虑自天断，不受外嫌猜。一言分圭爵，片善辞草莱。岂伊白璧赐，将起黄金台。今君有何疾，临路独迟回。"
"代空城雀","南北朝","鲍照","雀乳四鷇。空城之阿。朝食野粟。夕饮冰河。高飞畏鸱鸢。下飞畏网罗。辛伤伊何言。怵迫良已多。诚不及青鸟。远食玉山禾。犹胜吴宫燕。无罪得焚窠。赋命有厚薄。长叹欲如何。"
"代苦热行","南北朝","鲍照","赤阪横西阻，火山赫南威。身热头且痛，鸟坠魂来归。汤泉发云潭，焦烟起石圻。日月有恒昏，雨露未尝晞。丹蛇逾百尺，玄蜂盈十围。含沙射流影，吹盅病行晖。瘴气昼熏体，菵露夜沾衣。饥猿莫下食，晨禽不敢飞。毒淫尚多死，度泸宁具腓。生躯蹈死地，昌志登祸机。戈船荣既薄，伏波赏亦微。爵轻君尚惜，士重安可希。"
"代贫贱苦愁行","南北朝","鲍照","湮没虽死悲，贫苦即生剧。长叹至天晓，愁苦穷日夕。盛颜当少歇，鬓发先老白。亲友四面绝，朋知断三益。空庭惭树萱，药饵愧过客。贫年忘日时，黯颜就人惜。俄顷不相酬，恧怩面已赤。或以一金恨，便成百年隙。心为千条计，事未见一获。运圮津途塞，遂转死沟洫。以此穷百年，不如还窀穸。"
"代邽街行","南北朝","鲍照","伫立出门衢，遥望转蓬飞。蓬去旧根在，连翩逝不归。念我舍乡俗，亲好久乖违。慷慨怀长想，惆怅恋音徽。人生随事变，迁化焉可祈。百年难必果，千虑易盈亏。"
"代鸣雁行","南北朝","鲍照","邕邕鸣雁鸣始旦，齐行命侣入云汉。中夜相失群离乱，留连徘徊不忍散。憔悴容仪君不知，辛苦风霜亦何为。"
"代春日行三言","南北朝","鲍照","献岁发，吾将行。春山茂，春日明。园中鸟，多嘉声。梅始发，桃始荣。泛舟舻，齐棹惊。奏采菱，歌鹿鸣。风微起，波微生。弦亦发，酒亦倾。入莲池，折桂枝。芳袖动，芬叶披。两相思，两不知。"
"代结客少年场行","南北朝","鲍照","骢马金络头，锦带佩吴钩。失意杯酒间，白刃起相仇。追兵一旦至，负剑远行游。去乡三十载，复得还旧丘。升高临四关，表里望皇州。九途平若水，双阙似云浮。扶宫罗将相，夹道列王侯。日中市朝满，车马若川流。击钟陈鼎食，方驾自相求。今我独何为，埳壈怀百忧。"
"代挽歌","南北朝","鲍照","独处重冥下，忆昔登高台。傲岸平生中，不为物所裁。埏门只复闭，白蚁相将来。生时芳兰体，小虫今为灾。玄鬓无复根，枯髅依青苔。忆昔好饮酒，素盘进青梅。彭韩及廉蔺，畴昔已成灰。壮士皆死尽，馀人安在哉。"
"代朗月行","南北朝","鲍照","朗月出东山，照我绮窗前。窗中多佳人，被服妖且妍。靓妆坐帐里，当户弄清弦。鬓夺卫女迅，体绝飞燕先。为君歌一曲，当作朗月篇。酒至颜自解，声和心亦宣。千金何足重，所存意气间。"
"代堂上歌行","南北朝","鲍照","四坐且莫喧，听我堂上歌。昔仕京洛时，高门临长河。出入重宫里，结友曹与何。车马相驰逐，宾朋好容华。阳春孟春月，朝光散流霞。轻步逐芳风，言笑弄丹葩。晖晖朱颜酡，纷纷织女梭。满堂皆美人，目成对湘娥。虽谢侍君闲，明妆带绮罗。筝笛更弹吹，高唱好相和。万曲不关心，一曲动情多。欲知情厚薄，更听此声过。"
"代淮南王二首 其二","南北朝","鲍照","朱城九门门九开。愿逐明月入君怀。入君怀。结君佩。怨君恨君恃君爱。筑城思坚剑思利。同盛同衰莫相弃。"
"代淮南王二首 其一","南北朝","鲍照","淮南王。好长生。服食练气读仙经。琉璃药碗牙作盘。金鼎玉匕合神丹。合神丹。戏紫房。紫房彩女弄明珰。鸾歌凤舞断君肠。"
"代悲哉行","南北朝","鲍照","羁人感淑节，缘感欲回辙。我行讵几时，华实骤舒结。睹实情有悲，瞻华意无悦。览物怀同志，如何复乖别。翩翩翔禽罗，关关鸣鸟列。翔鸣尚俦偶，所叹独乖绝。"
"代棹歌行","南北朝","鲍照","羁客离婴时，飘飖无定所。昔秋寓江介，兹春客河浒。往戢于役身，愿言永怀楚。泠泠鲦疏潭，邕邕雁循渚。飂戾长风振，摇曳高帆举。惊波无留连，舟人不踌伫。"
"代雉朝飞","南北朝","鲍照","雉朝飞。振羽翼。专场挟雌恃强力。媒已惊。翳又逼。蒿间潜彀卢矢直。刎绣颈。碎锦臆。绝命君前无怨色。握君手。执杯酒。意气相倾死何有。"
"冬日诗","南北朝","鲍照","严云乱山起，白日欲还次。曛雾蔽穷天，夕阴晦寒地。烟霾有氛氲，精光无明异。风急野田空，饥禽稍相弃。含生共通闭，怀贤孰为利。天规苟平圆，宁得已偏媚。瀚海有归潮，衰容不还稚。君今且安歌，无念老方至。"
"冬至诗","南北朝","鲍照","舟迁庄甚笑，水流孔急叹。景移风度改，日至晷回换。眇眇负霜鹤，皎皎带云雁。长河结瓓玕，层冰如玉岸。哀哀古老容，惨颜愁岁晏。催促时节过，逼迫聚离散。美人还未央，鸣筝谁与弹。"
"发长松遇雪诗","南北朝","鲍照","土牛既送寒，奠陵方浃驰。振风摇地局，封雪满空枝。江渠合为陆，天野浩无涯。饮泉冻马骨，斫冰伤役疲。昆明岂不惨，黍谷宁可吹。"
"发后渚诗","南北朝","鲍照","江上气早寒，仲秋始霜雪。从军乏衣粮，方冬与家别。萧条背乡心，凄怆清渚发。凉埃晦平皋，飞潮隐修樾。孤光独徘徊，空烟视升灭。途随前峰远，意逐后云结。华志分驰年，韶颜惨惊节。推琴三起叹，声为君断绝。"
"古辞","南北朝","鲍照","容华不待年，何为客游梁。九月寒阴合，悲风断君肠。叹息空房妇，幽思坐自伤。劳心结远路，惆怅独未央。"
"可爱诗","南北朝","鲍照","风帷闪珠带，月幌垂雾罗。魏粲缝秋裳，赵艳习春歌。"
"白云诗","南北朝","鲍照","探灵喜解骨，测化善腾天。情高不恋俗，厌世乐寻仙。炼金宿明馆，屑玉止瑶渊。凤歌出林阙，龙驾戾蓬山。凌崖采三露，攀鸿戏五烟。昭昭景临霞，汤汤风媚泉。命娥双月际，要媛两星间。飞虹眺卷河，泛雾弄轻弦。笛声谢广宾，神道不复传。一逐白云去，千龄犹未旋。"
"在江陵叹年伤老诗","南北朝","鲍照","五难未易夷，三命戒渊抱。方瞳起松髓，赪发疑桂脑。役生良自休，大患安足保。开帘窥景夕，备属云物好。翾翾燕弄风，袅袅柳垂道。池渎乱苹萍，园楥美花草。节如惊灰异，零落就衰老。"
"在荆州与张使君李居士联句","南北朝","鲍照","桥磴支吾辙，篁路拂轻鞍。三尹无喜色，一适或垂竿。"
"字谜三首 其一","南北朝","鲍照","二形一体，四支八头。四八一八，飞泉仰流。"
"字谜三首 其二","南北朝","鲍照","头如刀。尾如钩。中央横广。四角六抽。右面负两刃。左边双属牛。"
"字谜三首 其三","南北朝","鲍照","乾之一九，只立无偶。坤之二六，宛然双宿。"
"岁暮悲诗","南北朝","鲍照","霜露迭濡润，草木互荣落。日夜改运周，今悲复如昨。昼色苦沉阴，白雪夜回薄。皦洁冒霜雁，飘扬出风鹤。天寒多颜苦，妍容逐丹壑。丝罥千里心，独宿乏然诺。岁暮美人还，寒壶与谁酌。"
"自砺山东望震泽诗","南北朝","鲍照","澜漫潭洞波，合沓崿嶂云。涨岛远不测，冈涧近难分。幽篁愁暮见，思鸟伤夕闻。以此藉沈痾，栖迹别人群。结言非尽书，有念岂敷文。"
"行京口至竹里诗","南北朝","鲍照","高柯危且竦，锋石横复仄。复涧隐松声，重崖伏云色。冰开寒方壮，风动鸟倾翼。斯志逢凋严，孤游值曛逼。兼途无憩鞍，半菽不遑食。君子树令名，细人效命力。不见长河水，清浊俱不息。"
"行药至城东桥诗","南北朝","鲍照","鸡鸣关吏起，伐鼓早通晨。严车临迥陌，延瞰历城闉。蔓草缘高隅，修杨夹广津。迅风首旦发，平路塞飞尘。扰扰游宦子，营营市井人。怀金近从利，抚剑远辞亲。争先万里途，各事百年身。开芳及稚节，含彩吝惊春。尊贤永照灼，孤贱长隐沦。容华坐销歇，端为谁苦辛。"
"观圃人艺植诗","南北朝","鲍照","善贾笑蚕渔，巧宦贱农牧。远养遍关市，深利穷海陆。乘轺实金羁，当垆信珠服。居无逸身伎，安得坐粱肉。徒承属生幸，政缓吏平睦。春畦及耘艺，秋场早芟筑。泽阅既繁高，山营又登熟。抱锸垄上餐，结茅野中宿。空识己尚淳，宁知俗翻覆。"
"讲易诗","南北朝","鲍照","云泽翔羽姬，横盖招益人。贲园无金尚，履道易书绅。"
